name,selected,shared.name,symbol,moduleColor,Abs.GS.flux.,MM.darkred,node_type,source
AN1203,false,AN1203,AN1203,NA,NA,NA,NA,NA
AN12030,false,AN12030,AN12030,NA,NA,NA,NA,NA
AN12032,false,AN12032,AN12032,NA,NA,NA,NA,NA
AN12033,false,AN12033,AN12033,cyan,0.2208694,-0.6943359,Target,NA
AN12034,false,AN12034,AN12034,NA,NA,NA,NA,NA
AN12035,false,AN12035,AN12035,NA,NA,NA,NA,NA
AN12038,false,AN12038,AN12038,NA,NA,NA,NA,NA
AN12039,false,AN12039,AN12039,NA,NA,NA,NA,NA
AN1204,false,AN1204,AN1204,blue,0.2391589,-0.02609437,Target,NA
AN12042,false,AN12042,AN12042,darkgrey,0.3061558,-0.4824187,Target,NA
AN12044,false,AN12044,AN12044,darkgreen,0.4164799,0.5577266,Target,NA
AN12045,false,AN12045,AN12045,black,0.037384348,-0.385203209,Target,NA
AN12046,false,AN12046,AN12046,NA,NA,NA,NA,NA
AN12047,false,AN12047,AN12047,NA,NA,NA,NA,NA
AN12048,false,AN12048,AN12048,NA,NA,NA,NA,NA
AN12049,false,AN12049,AN12049,darkred,0.538049,0.7188129,Target,NA
AN1205,false,AN1205,AN1205,steelblue,0.1664409,-0.1576316,Target,NA
AN12050,false,AN12050,AN12050,darkgrey,0.369118,-0.4361115,Target,NA
AN12051,false,AN12051,AN12051,NA,NA,NA,NA,NA
AN12052,false,AN12052,AN12052,darkturquoise,0.1398218,0.4409268,Target,NA
AN12053,false,AN12053,AN12053,NA,NA,NA,NA,NA
AN12054,false,AN12054,ssnF,blue,0.2591591,0.07674616,Target,NA
AN12056,false,AN12056,AN12056,turquoise,0.07594365,0.1785974,Target,NA
AN12057,false,AN12057,AN12057,darkturquoise,0.2176026,0.05106324,Target,NA
AN12058,false,AN12058,AN12058,purple,0.1560713,-0.2359117,Target,NA
AN12059,false,AN12059,AN12059,red,0.4258928,-0.7220796,Target,NA
AN1206,false,AN1206,AN1206,NA,NA,NA,NA,NA
AN12060,false,AN12060,AN12060,steelblue,0.02495536,-0.1589847,Target,NA
AN12061,false,AN12061,AN12061,NA,NA,NA,NA,NA
AN12062,false,AN12062,AN12062,darkturquoise,0.417979,-0.2134482,Target,NA
AN12063,false,AN12063,AN12063,NA,NA,NA,NA,NA
AN12064,false,AN12064,AN12064,NA,NA,NA,NA,NA
AN12065,false,AN12065,AN12065,NA,NA,NA,NA,NA
AN12067,false,AN12067,AN12067,NA,NA,NA,NA,NA
AN1207,false,AN1207,AN1207,blue,0.2625445,0.1993922,Target,NA
AN12070,false,AN12070,AN12070,NA,NA,NA,NA,NA
AN12071,false,AN12071,FKBP3,NA,NA,NA,NA,NA
AN12072,false,AN12072,AN12072,black,0.100985497,-0.309074506,Target,NA
AN12074,false,AN12074,AN12074,greenyellow,0.1332931,0.0389885,Target,NA
AN12075,false,AN12075,AN12075,NA,NA,NA,NA,NA
AN12078,false,AN12078,AN12078,NA,NA,NA,NA,NA
AN1208,false,AN1208,prp46,darkturquoise,0.1972609,0.2406922,Target,NA
AN12080,false,AN12080,AN12080,NA,NA,NA,NA,NA
AN12082,false,AN12082,AN12082,NA,NA,NA,NA,NA
AN12084,false,AN12084,AN12084,darkturquoise,0.1725019,0.1190632,Target,NA
AN12085,false,AN12085,AN12085,turquoise,0.2741099,0.000708406,Target,NA
AN12086,false,AN12086,AN12086,NA,NA,NA,NA,NA
AN12087,false,AN12087,AN12087,darkmagenta,0.2095074,0.3948745,Target,NA
AN12088,false,AN12088,AN12088,darkred,0.09368429,0.5224193,Target,NA
AN12089,false,AN12089,AN12089,NA,NA,NA,NA,NA
AN1209,false,AN1209,AN1209,cyan,0.3355625,-0.2757658,Target,NA
AN12090,false,AN12090,AN12090,NA,NA,NA,NA,NA
AN12093,false,AN12093,AN12093,NA,NA,NA,NA,NA
AN12094,false,AN12094,AN12094,darkturquoise,0.1445025,0.3249283,Target,NA
AN12095,false,AN12095,AN12095,NA,NA,NA,NA,NA
AN12097,false,AN12097,rglC,NA,NA,NA,NA,NA
AN12098,false,AN12098,rglC,royalblue,0.1804548,0.5491943,Phosphatase,Metallo-dependent phosphatase SUPERFAMILY SSF56300
AN12099,false,AN12099,AN12099,NA,NA,NA,NA,NA
AN1210,false,AN1210,AN1210,blue,0.2135635,0.2350399,Target,NA
AN12100,false,AN12100,AN12100,skyblue,0.08548218,-0.2478695,Target,NA
AN12101,false,AN12101,AN12101,cyan,0.6140876,-0.8515687,Target,NA
AN12102,false,AN12102,AN12102,NA,NA,NA,NA,NA
AN12103,false,AN12103,AN12103,NA,NA,NA,NA,NA
AN12104,false,AN12104,AN12104,blue,0.546357529,0.409368013,Target,NA
AN12105,false,AN12105,AN12105,turquoise,0.200814,-0.3279077,Target,NA
AN12106,false,AN12106,AN12106,greenyellow,0.3350602,0.27314,Target,NA
AN1211,false,AN1211,AN1211,cyan,0.2288701,-0.5198406,Target,NA
AN12110,false,AN12110,AN12110,blue,0.1834282,0.1329524,Target,NA
AN12111,false,AN12111,AN12111,NA,NA,NA,NA,NA
AN12112,false,AN12112,AN12112,darkturquoise,0.2279755,0.586549,Target,NA
AN12113,false,AN12113,AN12113,NA,NA,NA,NA,NA
AN12115,false,AN12115,AN12115,NA,NA,NA,NA,NA
AN12116,false,AN12116,AN12116,NA,NA,NA,NA,NA
AN12119,false,AN12119,AN12119,darkgreen,0.06049481,0.1131143,Target,NA
AN1212,false,AN1212,AN1212,blue,0.387084983,0.212793351,Transcription factor,Extebeste et al. 2021
AN12120,false,AN12120,AN12120,turquoise,0.2896747,-0.2600206,Transcription factor,Extebeste et al. 2021
AN12121,false,AN12121,AN12121,darkorange,0.1533169,-0.6655056,Target,NA
AN12122,false,AN12122,AN12122,blue,0.1079858,-0.1576495,Target,NA
AN12124,false,AN12124,AN12124,NA,NA,NA,NA,NA
AN12126,false,AN12126,AN12126,black,0.021563284,-0.090036354,Target,NA
AN12127,false,AN12127,AN12127,green,0.2697822,-0.1594524,Target,NA
AN12128,false,AN12128,AN12128,NA,NA,NA,NA,NA
AN12129,false,AN12129,AN12129,NA,NA,NA,NA,NA
AN1213,false,AN1213,AN1213,blue,0.47408317,0.393347515,Target,NA
AN12130,false,AN12130,AN12130,NA,NA,NA,NA,NA
AN12132,false,AN12132,AN12132,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN12133,false,AN12133,AN12133,NA,NA,NA,NA,NA
AN12134,false,AN12134,AN12134,NA,NA,NA,NA,NA
AN12135,false,AN12135,AN12135,NA,NA,NA,NA,NA
AN12136,false,AN12136,AN12136,NA,NA,NA,NA,NA
AN12137,false,AN12137,AN12137,NA,NA,NA,NA,NA
AN12138,false,AN12138,AN12138,NA,NA,NA,NA,NA
AN12139,false,AN12139,AN12139,NA,NA,NA,NA,NA
AN1214,false,AN1214,AN1214,NA,NA,NA,NA,NA
AN12140,false,AN12140,AN12140,NA,NA,NA,NA,NA
AN12147,false,AN12147,AN12147,black,0.224565667,0.068999302,Target,NA
AN12148,false,AN12148,AN12148,brown,0.2301676,0.1962299,Transcription factor,Extebeste et al. 2021
AN12149,false,AN12149,AN12149,turquoise,0.2150208,-0.2415999,Target,NA
AN1215,false,AN1215,mlpA,purple,0.176974,0.03111879,Target,NA
AN12151,false,AN12151,AN12151,blue,0.04562908,-0.06422143,Target,NA
AN12152,false,AN12152,AN12152,paleturquoise,0.1706817,0.1976327,Target,NA
AN12153,false,AN12153,AN12153,turquoise,0.0267509,-0.010873,Target,NA
AN12154,false,AN12154,AN12154,NA,NA,NA,NA,NA
AN12156,false,AN12156,AN12156,darkturquoise,0.07847971,0.3492882,Target,NA
AN12157,false,AN12157,AN12157,NA,NA,NA,NA,NA
AN12158,false,AN12158,AN12158,brown,0.09140736,-0.05912953,Target,NA
AN12159,false,AN12159,AN12159,blue,0.354379166,0.339815046,Target,NA
AN1216,false,AN1216,gppA,turquoise,0.08270325,-0.008721298,Target,NA
AN12160,false,AN12160,AN12160,NA,NA,NA,NA,NA
AN12161,false,AN12161,AN12161,brown,0.2959106,0.2343884,Target,NA
AN12162,false,AN12162,AN12162,darkgreen,0.1471876,0.1418863,Target,NA
AN12163,false,AN12163,AN12163,blue,0.2552246,0.2539784,Target,NA
AN12164,false,AN12164,AN12164,darkturquoise,0.05323453,0.3569945,Target,NA
AN12165,false,AN12165,AN12165,turquoise,0.2898863,-0.4054595,Target,NA
AN12166,false,AN12166,AN12166,turquoise,0.1486309,0.009464622,Target,NA
AN12167,false,AN12167,AN12167,darkgreen,0.01153277,0.01841918,Target,NA
AN12169,false,AN12169,AN12169,turquoise,0.3468527,-0.233527,Target,NA
AN1217,false,AN1217,AN1217,darkturquoise,0.2059122,0.3497139,Transcription factor,Extebeste et al. 2021
AN12170,false,AN12170,AN12170,NA,NA,NA,NA,NA
AN12171,false,AN12171,AN12171,red,0.5061282,-0.6386701,Target,NA
AN12172,false,AN12172,AN12172,greenyellow,0.1706226,0.4273628,Target,NA
AN12173,false,AN12173,AN12173,green,0.01733875,0.238369,Target,NA
AN12174,false,AN12174,AN12174,darkgreen,0.000326487,0.09621025,Target,NA
AN12175,false,AN12175,AN12175,NA,NA,NA,NA,NA
AN12177,false,AN12177,AN12177,turquoise,0.3589724,-0.3514931,Target,NA
AN12179,false,AN12179,AN12179,brown,0.03292437,-0.2491772,Target,NA
AN1218,false,AN1218,AN1218,skyblue,0.009540353,-0.02408894,Target,NA
AN12180,false,AN12180,AN12180,red,0.4868389,-0.5589874,Target,NA
AN12181,false,AN12181,AN12181,NA,NA,NA,NA,NA
AN12185,false,AN12185,AN12185,NA,NA,NA,NA,NA
AN12186,false,AN12186,AN12186,NA,NA,NA,NA,NA
AN12187,false,AN12187,AN12187,NA,NA,NA,NA,NA
AN12189,false,AN12189,AN12189,turquoise,0.2391618,-0.279355,Target,NA
AN1219,false,AN1219,AN1219,darkgreen,0.2294741,0.4866383,Target,NA
AN12192,false,AN12192,AN12192,greenyellow,0.05473629,0.3791155,Target,NA
AN12193,false,AN12193,AN12193,NA,NA,NA,NA,NA
AN12195,false,AN12195,AN12195,NA,NA,NA,NA,NA
AN12197,false,AN12197,AN12197,brown,0.2926712,0.3102945,Target,NA
AN12198,false,AN12198,AN12198,turquoise,0.4144827,-0.2486677,Target,NA
AN12199,false,AN12199,AN12199,darkred,0.3200323,0.4841039,Target,NA
AN1220,false,AN1220,AN1220,darkgrey,0.2705208,-0.3721841,Target,NA
AN12201,false,AN12201,AN12201,steelblue,0.3466571,-0.4458421,Target,NA
AN12202,false,AN12202,AN12202,NA,NA,NA,NA,NA
AN12203,false,AN12203,AN12203,darkorange,0.1716094,-0.3545488,Target,NA
AN12204,false,AN12204,AN12204,blue,0.2380955,0.2486274,Target,NA
AN12205,false,AN12205,AN12205,steelblue,0.07782205,-0.19086,Target,NA
AN12206,false,AN12206,AN12206,turquoise,0.2548692,-0.1952084,Target,NA
AN12207,false,AN12207,AN12207,paleturquoise,0.324776,0.163689,Target,NA
AN12208,false,AN12208,AN12208,red,0.6537096,-0.8548669,Target,NA
AN1221,false,AN1221,AN1221,brown,0.2479598,0.1297477,Target,NA
AN12212,false,AN12212,AN12212,darkturquoise,0.1521769,0.3002223,Target,NA
AN12213,false,AN12213,AN12213,yellowgreen,0.5906481,-0.5949951,Target,NA
AN12216,false,AN12216,AN12216,royalblue,0.2517478,0.5649613,Target,NA
AN12218,false,AN12218,AN12218,brown,0.1636522,-0.09891623,Target,NA
AN1222,false,AN1222,sasA,yellowgreen,0.519281,-0.5785432,Target,NA
AN12220,false,AN12220,AN12220,NA,NA,NA,NA,NA
AN12221,false,AN12221,AN12221,green,0.4070156,-0.2205944,Target,NA
AN12222,false,AN12222,AN12222,NA,NA,NA,NA,NA
AN12223,false,AN12223,AN12223,blue,0.386782188,0.133411027,Target,NA
AN12225,false,AN12225,AN12225,NA,NA,NA,NA,NA
AN12226,false,AN12226,AN12226,NA,NA,NA,NA,NA
AN12227,false,AN12227,AN12227,paleturquoise,0.01658194,0.03744782,Target,NA
AN12228,false,AN12228,AN12228,NA,NA,NA,NA,NA
AN12229,false,AN12229,AN12229,turquoise,0.3887844,-0.2830273,Target,NA
AN1223,false,AN1223,AN1223,cyan,0.4631137,-0.6866202,Target,NA
AN12230,false,AN12230,AN12230,NA,NA,NA,NA,NA
AN12232,false,AN12232,AN12232,turquoise,0.2853598,-0.3282367,Target,NA
AN12233,false,AN12233,AN12233,red,0.06921944,-0.366119,Target,NA
AN12234,false,AN12234,AN12234,skyblue,0.4041427,0.1411977,Target,NA
AN12235,false,AN12235,vps11,turquoise,0.2993887,-0.06687066,Target,NA
AN12236,false,AN12236,AN12236,brown,0.158578,0.07976532,Target,NA
AN12237,false,AN12237,abpA,turquoise,0.3628996,-0.07392097,Target,NA
AN12238,false,AN12238,AN12238,NA,NA,NA,NA,NA
AN12239,false,AN12239,AN12239,green,0.1599194,0.1822004,Target,NA
AN1224,false,AN1224,AN1224,darkorange,0.03529835,-0.256086,Target,NA
AN12240,false,AN12240,AN12240,NA,NA,NA,NA,NA
AN12241,false,AN12241,AN12241,turquoise,0.05120351,0.0570963,Target,NA
AN12244,false,AN12244,AN12244,NA,NA,NA,NA,NA
AN12246,false,AN12246,AN12246,green,0.1164507,0.2713519,Target,NA
AN12249,false,AN12249,AN12249,cyan,0.01559211,-0.4448093,Target,NA
AN1225,false,AN1225,AN1225,black,0.020892201,-0.157252223,Target,NA
AN12252,false,AN12252,AN12252,NA,NA,NA,NA,NA
AN12254,false,AN12254,AN12254,NA,NA,NA,NA,NA
AN12255,false,AN12255,AN12255,darkorange,0.09914284,-0.4374468,Target,NA
AN12256,false,AN12256,AN12256,NA,NA,NA,NA,NA
AN12257,false,AN12257,AN12257,NA,NA,NA,NA,NA
AN12258,false,AN12258,AN12258,brown,0.0319623,-0.2389919,Target,NA
AN1226,false,AN1226,AN1226,blue,0.2077424,0.4502057,Target,NA
AN12260,false,AN12260,AN12260,NA,NA,NA,NA,NA
AN12261,false,AN12261,AN12261,NA,NA,NA,NA,NA
AN12262,false,AN12262,AN12262,NA,NA,NA,NA,NA
AN12264,false,AN12264,AN12264,NA,NA,NA,NA,NA
AN12267,false,AN12267,AN12267,NA,NA,NA,NA,NA
AN12268,false,AN12268,AN12268,NA,NA,NA,NA,NA
AN12269,false,AN12269,AN12269,black,0.154572009,-0.283543511,Target,NA
AN1227,false,AN1227,AN1227,blue,0.415134215,0.64725274,Target,NA
AN12273,false,AN12273,AN12273,NA,NA,NA,NA,NA
AN12276,false,AN12276,AN12276,NA,NA,NA,NA,NA
AN12277,false,AN12277,AN12277,NA,NA,NA,NA,NA
AN12279,false,AN12279,AN12279,NA,NA,NA,NA,NA
AN1228,false,AN1228,AN1228,green,0.09657347,0.2526187,Target,NA
AN12280,false,AN12280,AN12280,red,0.4385994,-0.6686628,Target,NA
AN12281,false,AN12281,AN12281,NA,NA,NA,NA,NA
AN12284,false,AN12284,AN12284,NA,NA,NA,NA,NA
AN12286,false,AN12286,AN12286,NA,NA,NA,NA,NA
AN12287,false,AN12287,AN12287,blue,0.05701314,0.09812505,Target,NA
AN1229,false,AN1229,AN1229,darkgrey,0.2658275,-0.4252957,Target,NA
AN12290,false,AN12290,AN12290,darkgreen,0.3742676,0.3934786,Target,NA
AN12291,false,AN12291,AN12291,skyblue,0.2682271,-0.01379841,Target,NA
AN12293,false,AN12293,AN12293,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN12294,false,AN12294,AN12294,NA,NA,NA,NA,NA
AN12299,false,AN12299,AN12299,blue,0.35953246,0.203694844,Target,NA
AN1230,false,AN1230,AN1230,red,0.2587953,-0.6652471,Target,NA
AN12304,false,AN12304,AN12304,darkred,0.2916149,0.3455213,Target,NA
AN12305,false,AN12305,AN12305,turquoise,0.2665192,-0.102276,Target,NA
AN12306,false,AN12306,AN12306,darkgreen,0.1150687,0.2426189,Target,NA
AN12307,false,AN12307,AN12307,turquoise,0.3124754,0.04000888,Target,NA
AN12308,false,AN12308,AN12308,NA,NA,NA,NA,NA
AN1231,false,AN1231,AN1231,red,0.3795603,-0.7520337,Target,NA
AN12311,false,AN12311,AN12311,NA,NA,NA,NA,NA
AN12312,false,AN12312,AN12312,NA,NA,NA,NA,NA
AN12314,false,AN12314,AN12314,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN12316,false,AN12316,AN12316,cyan,0.3002371,-0.6559194,Target,NA
AN12317,false,AN12317,AN12317,darkred,0.4467758,0.7318236,Target,NA
AN12318,false,AN12318,AN12318,NA,NA,NA,NA,NA
AN12319,false,AN12319,AN12319,darkturquoise,0.04107243,0.2420346,Target,NA
AN1232,false,AN1232,sonC,steelblue,0.3166335,0.00737452,Transcription factor,Extebeste et al. 2021
AN12322,false,AN12322,AN12322,turquoise,0.2749351,-0.05203278,Phosphatase,Phosphotyrosine protein phosphatases I SUPERFAMILY SSF52788
AN12323,false,AN12323,AN12323,darkorange,0.03416035,-0.2042994,Target,NA
AN12324,false,AN12324,AN12324,turquoise,0.1207609,0.002516247,Target,NA
AN12325,false,AN12325,AN12325,NA,NA,NA,NA,NA
AN12326,false,AN12326,AN12326,NA,NA,NA,NA,NA
AN12327,false,AN12327,AN12327,NA,NA,NA,NA,NA
AN12328,false,AN12328,AN12328,NA,NA,NA,NA,NA
AN12329,false,AN12329,AN12329,NA,NA,NA,NA,NA
AN1233,false,AN1233,AN1233,blue,0.533844352,0.555591404,Target,NA
AN12330,false,AN12330,AN12330,NA,NA,NA,NA,NA
AN12331,false,AN12331,AN12331,NA,NA,NA,NA,NA
AN12333,false,AN12333,AN12333,NA,NA,NA,NA,NA
AN12335,false,AN12335,acdA,black,0.050094863,-0.265524806,Target,NA
AN12336,false,AN12336,acdA,royalblue,0.3094696,0.4640476,Target,NA
AN12337,false,AN12337,acdA,blue,0.463960637,0.443188021,Target,NA
AN12338,false,AN12338,AN12338,brown,0.3432638,0.08429356,Transcription factor,Extebeste et al. 2021
AN12339,false,AN12339,AN12339,cyan,0.1818117,-0.5837218,Target,NA
AN1234,false,AN1234,AN1234,black,0.003680522,-0.363854156,Target,NA
AN12340,false,AN12340,AN12340,NA,NA,NA,NA,NA
AN12341,false,AN12341,AN12341,NA,NA,NA,NA,NA
AN12342,false,AN12342,AN12342,NA,NA,NA,NA,NA
AN12343,false,AN12343,AN12343,darkorange,0.4065182,-0.01397783,Target,NA
AN12344,false,AN12344,AN12344,red,0.4881521,-0.7440632,Target,NA
AN12348,false,AN12348,AN12348,darkturquoise,0.1241176,-0.1248511,Target,NA
AN12350,false,AN12350,AN12350,black,0.15782381,-0.431645909,Target,NA
AN12353,false,AN12353,AN12353,NA,NA,NA,NA,NA
AN12356,false,AN12356,AN12356,NA,NA,NA,NA,NA
AN12357,false,AN12357,AN12357,NA,NA,NA,NA,NA
AN12358,false,AN12358,AN12358,darkgrey,0.2550041,-0.2055675,Target,NA
AN12359,false,AN12359,AN12359,NA,NA,NA,NA,NA
AN1236,false,AN1236,AN1236,turquoise,0.4145823,-0.4476677,Target,NA
AN12360,false,AN12360,AN12360,brown,0.2211916,-0.361529,Target,NA
AN12361,false,AN12361,AN12361,NA,NA,NA,NA,NA
AN12364,false,AN12364,AN12364,royalblue,0.1033976,0.5314478,Target,NA
AN12366,false,AN12366,AN12366,black,0.004777964,-0.083334267,Target,NA
AN12368,false,AN12368,rhaB,NA,NA,NA,NA,NA
AN12369,false,AN12369,rhaB,NA,NA,NA,NA,NA
AN1237,false,AN1237,uvsC,turquoise,0.1683009,0.202507,Target,NA
AN12371,false,AN12371,AN12371,NA,NA,NA,NA,NA
AN12374,false,AN12374,AN12374,NA,NA,NA,NA,NA
AN12375,false,AN12375,AN12375,NA,NA,NA,NA,NA
AN12376,false,AN12376,AN12376,NA,NA,NA,NA,NA
AN12377,false,AN12377,AN12377,NA,NA,NA,NA,NA
AN12378,false,AN12378,AN12378,NA,NA,NA,NA,NA
AN12379,false,AN12379,AN12379,NA,NA,NA,NA,NA
AN1238,false,AN1238,nup120,steelblue,0.03676386,0.1136628,Target,NA
AN12385,false,AN12385,AN12385,NA,NA,NA,NA,NA
AN12386,false,AN12386,AN12386,darkorange,0.08272504,-0.3480086,Target,NA
AN12387,false,AN12387,AN12387,brown,0.0227745,-0.1164599,Target,NA
AN12388,false,AN12388,AN12388,greenyellow,0.02508017,0.03360532,Target,NA
AN12389,false,AN12389,AN12389,darkturquoise,0.1384617,0.1860711,Target,NA
AN1239,false,AN1239,AN1239,turquoise,0.217114,-0.08634449,Target,NA
AN12390,false,AN12390,AN12390,NA,NA,NA,NA,NA
AN12391,false,AN12391,AN12391,NA,NA,NA,NA,NA
AN12392,false,AN12392,AN12392,black,0.233192807,0.090954966,Target,NA
AN12398,false,AN12398,AN12398,blue,0.1718616,0.004146621,Target,NA
AN12400,false,AN12400,AN12400,NA,NA,NA,NA,NA
AN12402,false,AN12402,xptB,darkgrey,0.3517861,-0.4423749,Target,NA
AN12403,false,AN12403,AN12403,brown,0.1517567,0.242687,Target,NA
AN12404,false,AN12404,AN12404,blue,0.07882667,0.02541485,Target,NA
AN12407,false,AN12407,AN12407,green,0.1440196,-0.04791742,Target,NA
AN12408,false,AN12408,AN12408,brown,0.06602681,0.01395069,Target,NA
AN12409,false,AN12409,AN12409,NA,NA,NA,NA,NA
AN12411,false,AN12411,AN12411,NA,NA,NA,NA,NA
AN12413,false,AN12413,AN12413,NA,NA,NA,NA,NA
AN12414,false,AN12414,AN12414,NA,NA,NA,NA,NA
AN12417,false,AN12417,AN12417,blue,0.06991976,0.266475,Target,NA
AN12418,false,AN12418,AN12418,NA,NA,NA,NA,NA
AN12419,false,AN12419,AN12419,purple,0.1935593,0.3367123,Target,NA
AN1242,false,AN1242,nlsA,darkgrey,0.3310507,-0.302109,Target,NA
AN12424,false,AN12424,AN12424,NA,NA,NA,NA,NA
AN12426,false,AN12426,AN12426,turquoise,0.3418773,-0.1420334,Target,NA
AN12427,false,AN12427,AN12427,darkmagenta,0.1225112,0.0704466,Target,NA
AN12428,false,AN12428,AN12428,blue,0.587513515,0.475130736,Target,NA
AN12429,false,AN12429,AN12429,cyan,0.2610642,-0.5366371,Target,NA
AN1243,false,AN1243,AN1243,turquoise,0.3286466,-0.09605942,Target,NA
AN12431,false,AN12431,AN12431,blue,0.29548,0.2261021,Target,NA
AN12434,false,AN12434,AN12434,NA,NA,NA,NA,NA
AN12435,false,AN12435,AN12435,darkorange,0.02312335,-0.2155126,Target,NA
AN12437,false,AN12437,AN12437,green,0.1617275,0.2666818,Target,NA
AN1244,false,AN1244,AN1244,turquoise,0.2082966,0.01145693,Target,NA
AN12440,false,AN12440,AN12440,NA,NA,NA,NA,NA
AN12441,false,AN12441,AN12441,NA,NA,NA,NA,NA
AN12442,false,AN12442,AN12442,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN12443,false,AN12443,AN12443,NA,NA,NA,NA,NA
AN12445,false,AN12445,AN12445,NA,NA,NA,NA,NA
AN12446,false,AN12446,AN12446,NA,NA,NA,NA,NA
AN12449,false,AN12449,AN12449,darkgreen,0.04534841,0.3444584,Target,NA
AN1245,false,AN1245,AN1245,red,0.4057081,-0.6374871,Target,NA
AN12452,false,AN12452,AN12452,blue,0.346873539,0.1748727,Target,NA
AN12457,false,AN12457,AN12457,darkgreen,0.05638053,0.157567,Target,NA
AN12458,false,AN12458,AN12458,NA,NA,NA,NA,NA
AN1246,false,AN1246,pgkA,darkturquoise,0.2094441,0.09724466,Target,NA
AN12460,false,AN12460,AN12460,turquoise,0.0286172,0.1713671,Target,NA
AN12461,false,AN12461,AN12461,blue,0.2257478,-0.0164991,Target,NA
AN12465,false,AN12465,AN12465,turquoise,0.5039446,-0.3368722,Target,NA
AN1247,false,AN1247,AN1247,turquoise,0.3261455,-0.1371991,Target,NA
AN12471,false,AN12471,AN12471,blue,0.2894962,0.3938874,Target,NA
AN12472,false,AN12472,AN12472,black,0.10851846,-0.009114667,Target,NA
AN12473,false,AN12473,hscA,green,0.1428087,0.1040267,Target,NA
AN12474,false,AN12474,AN12474,turquoise,0.4296874,-0.4884937,Target,NA
AN12475,false,AN12475,AN12475,turquoise,0.1281862,0.007490908,Target,NA
AN12476,false,AN12476,AN12476,cyan,0.3666953,-0.7872675,Target,NA
AN12477,false,AN12477,AN12477,NA,NA,NA,NA,NA
AN12478,false,AN12478,AN12478,purple,0.09979223,0.08796342,Target,NA
AN12479,false,AN12479,AN12479,turquoise,0.4152775,-0.1335061,Target,NA
AN1248,false,AN1248,AN1248,darkorange,0.03043156,-0.442161,Target,NA
AN12480,false,AN12480,AN12480,darkred,0.5081893,0.8585651,Target,NA
AN12481,false,AN12481,AN12481,blue,0.634525646,0.786599114,Target,NA
AN12482,false,AN12482,AN12482,skyblue,0.472272,0.458975,Target,NA
AN12483,false,AN12483,AN12483,brown,0.1941606,-0.17851,Target,NA
AN12484,false,AN12484,AN12484,brown,0.1845961,0.03821257,Target,NA
AN12485,false,AN12485,AN12485,royalblue,0.1250848,0.5460702,Target,NA
AN12486,false,AN12486,AN12486,darkmagenta,0.3869302,0.6686537,Target,NA
AN12487,false,AN12487,AN12487,NA,NA,NA,NA,NA
AN12488,false,AN12488,AN12488,NA,NA,NA,NA,NA
AN12489,false,AN12489,AN12489,darkmagenta,0.4605509,0.8306149,Transcription factor,Extebeste et al. 2021
AN1249,false,AN1249,AN1249,brown,0.2426447,0.1650579,Target,NA
AN12490,false,AN12490,AN12490,darkgreen,0.1435968,0.150627,Target,NA
AN12491,false,AN12491,AN12491,darkturquoise,0.07891275,0.1836617,Target,NA
AN12492,false,AN12492,AN12492,NA,NA,NA,NA,NA
AN1250,false,AN1250,AN1250,turquoise,0.218337,0.000681373,Target,NA
AN1251,false,AN1251,AN1251,darkorange,0.1332006,-0.2275963,Transcription factor,Extebeste et al. 2021
AN1252,false,AN1252,AN1252,turquoise,0.3835244,-0.4430736,Target,NA
AN1253,false,AN1253,AN1253,red,0.3754372,-0.6199008,Target,NA
AN1254,false,AN1254,AN1254,brown,0.01705074,-0.2790455,Transcription factor,Extebeste et al. 2021
AN1255,false,AN1255,AN1255,white,0.4776584,0.5990616,Target,NA
AN1256,false,AN1256,AN1256,darkturquoise,0.1855667,0.09013116,Target,NA
AN1257,false,AN1257,AN1257,NA,NA,NA,NA,NA
AN1258,false,AN1258,AN1258,darkmagenta,0.4827947,0.7140193,Target,NA
